Time:512Hz,Epoch,sinusOsc 1,sinusOsc 2,sinusOsc 3,sinusOsc 4,Event Id,Event Date,Event Duration
19.7910156250,316,-0.4724753221,1.5775957379,-0.0482785292,-0.1239200385,,,
19.7929687500,316,-0.5891400984,1.6887926461,-0.1688048266,-0.1318330795,,,
19.7949218750,316,-0.6968527439,1.7407294854,-0.1389321042,-0.3855526259,,,
19.7968750000,316,-0.7936620490,1.7258115140,0.0329238068,-0.7927628221,,,
19.7988281250,316,-0.8777991571,1.6410902465,0.3154717977,-1.2187951327,,,
19.8007812500,316,-0.9477085457,1.4884767657,0.6594247408,-1.5237683205,,,
19.8027343750,316,-1.0020752785,1.2746161464,1.0051857492,-1.6011549428,,,
19.8046875000,316,-1.0398480494,1.0104317304,1.2921442279,-1.4072023132,,,
19.8066406250,316,-1.0602576165,0.7103710153,1.4681337463,-0.9731424344,,,
19.8085937500,316,-1.0628303031,0.3914057257,1.4975785435,-0.3968424938,,,
19.8105468750,316,-1.0473963278,0.0718557787,1.3670597039,0.1838176781,,,
19.8125000000,317,-1.0140928193,-0.2298808639,1.0874339257,0.6285465977,,,
19.8144531250,317,-0.9633614637,-0.4966039034,0.6921747351,0.8329170010,,,
19.8164062500,317,-0.8959408225,-0.7135030267,0.2321943560,0.7568279329,,,
19.8183593750,317,-0.8128534595,-0.8691837171,-0.2320474180,0.4353539070,,,
19.8203125000,317,-0.7153880996,-0.9564550344,-0.6399184519,-0.0309909969,,,
19.8222656250,317,-0.6050771317,-0.9728244459,-0.9400135636,-0.5039046531,,,
19.8242187500,317,-0.4836698517,-0.9206652161,-1.0981141135,-0.8452846342,,,
19.8261718750,317,-0.3531019121,-0.8070446975,-1.1024683750,-0.9551401271,,,
19.8281250000,317,-0.2154615131,-0.6432255093,-0.9655704848,-0.7990369476,,,
19.8300781250,317,-0.0729529291,-0.4438744028,-0.7221611499,-0.4175534499,,,
19.8320312500,317,0.0721419933,-0.2260339927,-0.4237617766,0.0848443960,,,
19.8339843750,317,0.2175036900,-0.0079290729,-0.1305936345,0.5684596885,,,
19.8359375000,317,0.3608153894,0.1923092340,0.0978590303,0.8966988325,,,
19.8378906250,317,0.4998035688,0.3579125125,0.2121718020,0.9735765943,,,
19.8398437500,317,0.6322776489,0.4746487715,0.1807364546,0.7701122875,,,
19.8417968750,317,0.7561682302,0.5318189871,-0.0052575227,0.3323818229,,,
19.8437500000,317,0.8695632039,0.5230069687,-0.3303924267,-0.2309822608,,,
19.8457031250,317,0.9707411034,0.4465302509,-0.7573659686,-0.7784181436,,,
19.8476562500,317,1.0582011127,0.3055605620,-1.2327442893,-1.1740708795,,,
19.8496093750,317,1.1306892076,0.1079054597,-1.6952285860,-1.3248498925,,,
19.8515625000,317,1.1872199703,-0.1345336412,-2.0851480609,-1.2057531506,,,
19.8535156250,317,1.2270936968,-0.4065892642,-2.3537008933,-0.8665192241,,,
19.8554687500,317,1.2499084969,-0.6908837661,-2.4705041704,-0.4177860088,,,
19.8574218750,317,1.2555671757,-0.9690397064,-2.4282770954,-0.0005515889,,,
19.8593750000,317,1.2442787750,-1.2229602888,-2.2439282853,0.2526908352,,,
19.8613281250,317,1.2165547496,-1.4360905891,-1.9558780420,0.2544900897,,,
19.8632812500,317,1.1731998434,-1.5945716196,-1.6180328899,-0.0133696379,,,
19.8652343750,317,1.1152978266,-1.6882067550,-1.2913510849,-0.4946520933,,,
19.8671875000,317,1.0441923438,-1.7111731254,-1.0343130047,-1.0738607670,,,
19.8691406250,317,0.9614632073,-1.6624283686,-0.8937808827,-1.6076777175,,,
19.8710937500,317,0.8688985520,-1.5457843752,-0.8976716894,-1.9640350335,,,
19.8730468750,317,0.7684633394,-1.3696428790,-1.0505845396,-2.0581126192,,,
19.8750000000,318,0.6622647617,-1.1464113302,-1.3330638003,-1.8753982970,,,
19.8769531250,318,0.5525151522,-0.8916397757,-1.7046127783,-1.4754919541,,,
19.8789062500,318,0.4414930516,-0.6229389326,-2.1099886700,-0.9756128116,,,
19.8808593750,318,0.3315031125,-0.3587548922,-2.4877983646,-0.5183315272,,,
19.8828125000,318,0.2248355428,-0.1170858921,-2.7800562996,-0.2323721865,,,
19.8847656250,318,0.1237258004,0.0857693669,-2.9412157024,-0.1972284135,,,
19.8867187500,318,0.0303152434,0.2363445864,-2.9452665525,-0.4212923142,,,
19.8886718750,318,-0.0533865751,0.3249409264,-2.7897946979,-0.8394913241,,,
19.8906250000,318,-0.1255373057,0.3462990594,-2.4963698531,-1.3310813016,,,
19.8925781250,318,-0.1844942764,0.2999613682,-2.1072019817,-1.7527197910,,,
19.8945312500,318,-0.2288434726,0.1902990410,-1.6785867655,-1.9777553330,,,
19.8964843750,318,-0.2574245143,0.0262021866,-1.2721609582,-1.9309648675,,,
19.8984375000,318,-0.2693511952,-0.1795454085,-0.9453295243,-1.6092186002,,,
19.9003906250,318,-0.2640272220,-0.4111632683,-0.7423554441,-1.0824083624,,,
19.9023437500,318,-0.2411568794,-0.6509803966,-0.6874998343,-0.4743844718,,,
19.9042968750,318,-0.2007504337,-0.8806734782,-0.7812806674,0.0708750276,,,
19.9062500000,318,-0.1431241791,-1.0825507521,-1.0004326214,0.4285916971,,,
19.9082031250,318,-0.0688951283,-1.2407920145,-1.3015741018,0.5272332947,,,
19.9101562500,318,0.0210295627,-1.3425582664,-1.6280100561,0.3679497823,,,
19.9121093750,318,0.1254682488,-1.3788936109,-1.9186107684,0.0240733856,,,
19.9140625000,318,0.2429852548,-1.3453564922,-2.1173834665,-0.3791786629,,,
19.9160156250,318,0.3719157826,-1.2423362419,-2.1822456551,-0.6992340834,,,
19.9179687500,318,0.5103948292,-1.0750328420,-2.0916334123,-0.8154627249,,,
19.9199218750,318,0.6563896100,-0.8531012993,-1.8479150977,-0.6624688192,,,
19.9218750000,318,0.8077349196,-0.5899854131,-1.4770784858,-0.2482518623,,,
19.9238281250,318,0.9621708109,-0.3019873780,-1.0247397678,0.3477433351,,,
19.9257812500,318,1.1173819336,-0.0071380836,-0.5490957505,0.9961551558,,,
19.9277343750,318,1.2710378418,0.2760531275,-0.1119166917,1.5529140994,,,
19.9296875000,318,1.4208335675,0.5298820776,0.2310176079,1.8984845887,,,
19.9316406250,318,1.5645297475,0.7386772552,0.4385491190,1.9703868212,,,
19.9335937500,318,1.6999916019,0.8898856168,0.4904962207,1.7800875283,,,
19.9355468750,318,1.8252260827,0.9749409915,0.3907421769,1.4096324629,,,
19.9375000000,319,1.9384165404,0.9898545489,0.1665766856,0.9889455469,,,
19.9394531250,319,2.0379543042,0.9354861696,-0.1356066693,0.6600182045,,,
19.9414062500,319,2.1224666198,0.8174778134,-0.4575866565,0.5378053051,,,
19.9433593750,319,2.1908404590,0.6458535465,-0.7384307575,0.6785466306,,,
19.9453125000,319,2.2422417819,0.4343141352,-0.9240314862,1.0641975284,,,
19.9472656250,319,2.2761299154,0.1992754115,-0.9755771047,1.6072372108,,,
19.9492187500,319,2.2922667974,-0.0412825157,-0.8756371593,2.1745380910,,,
19.9511718750,319,2.2907209224,-0.2690749423,-0.6309147820,2.6237553095,,,
19.9531250000,319,2.2718659228,-0.4667932860,-0.2712368833,2.8422640071,,,
19.9550781250,319,2.2363738077,-0.6193175182,0.1550606484,2.7779734438,,,
19.9570312500,319,2.1852029804,-0.7147757496,0.5886341143,2.4535731719,,,
19.9589843750,319,2.1195812426,-0.7453770691,0.9683513269,1.9603070456,,,
19.9609375000,319,2.0409840838,-0.7079595467,1.2407932414,1.4329814416,,,
19.9628906250,319,1.9511086367,-0.6042151763,1.3685580644,1.0130570024,,,
19.9648437500,319,1.8518437535,-0.4405760594,1.3360745035,0.8099389500,,,
19.9667968750,319,1.7452367285,-0.2277697584,1.1520187693,0.8710745389,,,
19.9687500000,319,1.6334572485,0.0199251851,0.8479589021,1.1690522417,,,
19.9707031250,319,1.5187592038,0.2856716599,0.4734375880,1.6092374109,,,
19.9726562500,319,1.4034410273,0.5512451279,0.0882593341,2.0558505441,,,
19.9746093750,319,1.2898052569,0.7983018382,-0.2468167149,2.3693395497,,,
19.9765625000,319,1.1801180295,1.0096556847,-0.4795287254,2.4448019022,,,
19.9785156250,319,1.0765692154,1.1704746728,-0.5742367700,2.2409246913,,,
19.9804687500,319,0.9812338922,1.2693135661,-0.5174547108,1.7915092019,,,
19.9824218750,319,0.8960358313,1.2989107097,-0.3199278634,1.1964196040,,,
19.9843750000,319,0.8227136387,1.2566934666,-0.0149329631,0.5944344735,,,
19.9863281250,319,0.7627901407,1.1449570260,0.3469346286,0.1254396771,,,
19.9882812500,319,0.7175455526,0.9707041145,0.7056743900,-0.1076776906,,,
19.9902343750,319,0.6879948990,0.7451567913,1.0012620319,-0.0669927355,,,
19.9921875000,319,0.6748700821,0.4829743692,1.1830374165,0.2102982135,,,
19.9941406250,319,0.6786069110,0.2012319995,1.2176365708,0.6223051086,,,
19.9960937500,319,0.6993373207,-0.0817688552,1.0942321149,1.0305982055,,,
19.9980468750,319,0.7368869154,-0.3477751123,0.8262656403,1.2983703304,,,
20.0000000000,320,0.7907778808,-0.5798530395,0.4494019618,1.3281462200,33025,20.0000000000,0.0000000000
20.0019531250,320,0.8602372135,-0.7635668799,0.0160236160,1.0887019743,,,
20.0039062500,320,0.9442101236,-0.8879829459,-0.4128771497,0.6238149438,,,
20.0058593750,320,1.0413783764,-0.9464291703,-0.7771463106,0.0404442219,,,
20.0078125000,320,1.1501832513,-0.9369571530,-1.0267846366,-0.5204205072,,,
20.0097656250,320,1.2688527173,-0.8624744926,-1.1296820840,-0.9222537794,,,
20.0117187500,320,1.3954323474,-0.7305381809,-1.0765656237,-1.0702838656,,,
20.0136718750,320,1.5278194325,-0.5528234762,-0.8823901471,-0.9373581955,,,
20.0156250000,320,1.6637996964,-0.3443053033,-0.5839560965,-0.5712967163,,,
20.0175781250,320,1.8010859699,-0.1222092716,-0.2341251785,-0.0817186225,,,
20.0195312500,320,1.9373581455,0.0951945281,0.1064646259,0.3900465711,,,
20.0214843750,320,2.0703037153,0.2898708244,0.3788940391,0.7097167701,,,
20.0234375000,320,2.1976581802,0.4452823433,0.5351882897,0.7868613579,,,
20.0253906250,320,2.3172446239,0.5475487644,0.5458365038,0.5996647225,,,
20.0273437500,320,2.4270117593,0.5864206250,0.4044332449,0.2008625656,,,
20.0292968750,320,2.5250697800,0.5560002463,0.1287190102,-0.2967755177,,,
20.0312500000,320,2.6097233900,0.4551593926,-0.2421426139,-0.7514377440,,,
20.0332031250,320,2.6795014329,0.2876245275,-0.6536272614,-1.0312413855,,,
20.0351562500,320,2.7331826021,0.0617237046,-1.0443075337,-1.0505016704,,,
20.0371093750,320,2.7698167815,-0.2101872714,-1.3553890362,-0.7933569086,,,
20.0390625000,320,2.7887416438,-0.5125794130,-1.5398395949,-0.3182735282,,,
20.0410156250,320,2.7895942145,-0.8278262733,-1.5696898873,0.2578052028,,,
20.0429687500,320,2.7723172008,-1.1374258253,-1.4403685183,0.7913240808,,,
20.0449218750,320,2.7371599727,-1.4232833096,-1.1713964512,1.1512630729,,,
20.0468750000,320,2.6846741809,-1.6689656091,-0.8033327382,1.2548394783,,,
20.0488281250,320,2.6157040872,-1.8608396973,-0.3914473495,1.0899822414,,,
20.0507812500,320,2.5313717771,-1.9890157887,0.0028933434,0.7184209372,,,
20.0527343750,320,2.4330575134,-2.0480294402,0.3217866326,0.2585449432,,,
20.0546875000,320,2.3223755747,-2.0372150551,0.5198100356,-0.1472672796,,,
20.0566406250,320,2.2011460020,-1.9607447621,0.5710899747,-0.3718925769,,,
20.0585937500,320,2.0713627489,-1.8273299746,0.4733216129,-0.3385233121,,,
20.0605468750,320,1.9351587908,-1.6496064598,0.2481137752,-0.0419323287,,,
20.0625000000,321,1.7947688072,-1.4432458143,-0.0623947044,0.4498874905,,,
20.0644531250,321,1.6524900877,-1.2258553240,-0.4021201059,1.0141604247,,,
20.0664062500,321,1.5106423477,-1.0157429414,-0.7097946464,1.5067907074,,,
20.0683593750,321,1.3715271572,-0.8306335173,-0.9285383367,1.8016815766,,,
20.0703125000,321,1.2373876929,-0.6864258274,-1.0147508624,1.8251361038,,,
20.0722656250,321,1.1103695183,-0.5960770826,-0.9449383745,1.5759131232,,,
20.0742187500,321,0.9924830786,-0.5686927292,-0.7194117030,1.1254429403,,,
20.0761718750,321,0.8855685669,-0.6088850221,-0.3622797854,0.5981449430,,,
20.0781250000,321,0.7912637776,-0.7164451174,0.0822608747,0.1372425353,,,
20.0800781250,321,0.7109755082,-0.8863515623,0.5567630057,-0.1345546224,,,
20.0820312500,321,0.6458550124,-1.1091146072,0.9994269903,-0.1487245591,,,
20.0839843750,321,0.5967779324,-1.3714323412,1.3536751839,0.0902663835,,,
20.0859375000,321,0.5643290625,-1.6571129105,1.5769111365,0.5061892209,,,
20.0878906250,321,0.5487922113,-1.9481985230,1.6470996919,0.9719684508,,,
20.0898437500,321,0.5501453386,-2.2262128709,1.5661433525,1.3445560193,,,
20.0917968750,321,0.5680610534,-2.4734449946,1.3595293077,1.5042048865,,,
20.0937500000,321,0.6019124634,-2.6741800721,1.0723023882,1.3873779452,,,
20.0957031250,321,0.6507842740,-2.8157913157,0.7619914715,1.0042722074,,,
20.0976562500,321,0.7134889420,-2.8896168446,0.4895913816,0.4361544725,,,
20.0996093750,321,0.7885876013,-2.8915603945,0.3100051907,-0.1867624228,,,
20.1015625000,321,0.8744153941,-2.8223739831,0.2634358804,-0.7208406069,,,
20.1035156250,321,0.9691107643,-2.6876028261,0.3690684433,-1.0482016382,,,
20.1054687500,321,1.0706481990,-2.4971963531,0.6220267593,-1.1088367451,,,
20.1074218750,321,1.1768738462,-2.2648124520,0.9940795082,-0.9168441219,,,
20.1093750000,321,1.2855433841,-2.0068634656,1.4379854431,-0.5563449762,,,
20.1113281250,321,1.3943614784,-1.7413704686,1.8948014910,-0.1581995687,,,
20.1132812500,321,1.5010221380,-1.4867057238,2.3030156597,0.1360932851,,,
20.1152343750,321,1.6032492609,-1.2603110125,2.6080824992,0.2134170874,,,
20.1171875000,321,1.6988366614,-1.0774812139,2.7708761488,0.0202823111,,,
20.1191406250,321,1.7856868768,-0.9502979618,2.7737445850,-0.4222705592,,,
20.1210937500,321,1.8618480744,-0.8867877342,2.6232222901,-1.0241962507,,,
20.1230468750,321,1.9255484126,-0.8903630877,2.3489790207,-1.6508860527,,,
20.1250000000,322,1.9752272539,-0.9595859963,1.9991685797,-2.1598287818,,,
20.1269531250,322,2.0095626837,-1.0882697963,1.6329022017,-2.4394457641,,,
20.1289062500,322,2.0274948520,-1.2659126255,1.3110189956,-2.4394583318,,,
20.1308593750,322,2.0282447310,-1.4784321256,1.0865911149,-2.1844669240,,,
20.1328125000,322,2.0113279575,-1.7091501711,0.9966426213,-1.7670219682,,,
20.1347656250,322,1.9765635199,-1.9399589494,1.0563719503,-1.3220872794,,,
20.1367187500,322,1.9240771363,-2.1525870721,1.2567779155,-0.9898963284,,,
20.1386718750,322,1.8542992651,-2.3298774188,1.5660590503,-0.8773827380,,,
20.1406250000,322,1.7679577817,-2.4569875980,1.9345683463,-1.0287569641,,,
20.1425781250,322,1.6660654517,-2.5224293039,2.3025516549,-1.4132942412,,,
20.1445312500,322,1.5499024164,-2.5188740818,2.6094644276,-1.9336815953,,,
20.1464843750,322,1.4209940010,-2.4436693039,2.8034156157,-2.4526369074,,,
20.1484375000,322,1.2810842306,-2.2990283626,2.8492677214,-2.8305049872,,,
20.1503906250,322,1.1321055199,-2.0918818077,2.7341312861,-2.9635269426,,,
20.1523437500,322,0.9761450662,-1.8333997970,2.4693979106,-2.8122943932,,,
20.1542968750,322,0.8154085339,-1.5382191460,2.0889950239,-2.4125899046,,,
20.1562500000,322,0.6521816669,-1.2234288665,1.6441340832,-1.8656422240,,,
20.1582031250,322,0.4887905002,-0.9073849195,1.1953700348,-1.3104664795,,,
20.1601562500,322,0.3275608684,-0.6084368213,0.8032086332,-0.8858692787,,,
20.1621093750,322,0.1707779182,-0.3436548837,0.5187243815,-0.6925309967,,,
20.1640625000,322,0.0206463353,-0.1276468284,0.3756501830,-0.7655562033,,,
20.1660156250,322,-0.1207480181,0.0284537199,0.3851705562,-1.0650140064,,,
20.1679687500,322,-0.2514743855,0.1177563415,0.5342291556,-1.4870594352,,,
20.1699218750,322,-0.3697906798,0.1380869141,0.7876139616,-1.8925861955,,,
20.1718750000,322,-0.4741737440,0.0921317176,1.0934950955,-2.1455561758,,,
20.1738281250,322,-0.5633457762,-0.0127574825,1.3915524467,-2.1504988637,,,
20.1757812500,322,-0.6362964599,-0.1650837636,1.6224269126,-1.8789012384,,,
20.1777343750,322,-0.6923004080,-0.3500144841,1.7370228859,-1.3772534115,,,
20.1796875000,322,-0.7309296190,-0.5504233711,1.7042127901,-0.7545428417,,,
20.1816406250,322,-0.7520607252,-0.7480925704,1.5157433481,-0.1526224336,,,
20.1835937500,322,-0.7558769068,-0.9249908196,1.1875791147,0.2924284314,,,
20.1855468750,322,-0.7428644383,-1.0645385965,0.7574737155,0.4873623195,,,
20.1875000000,323,-0.7138039286,-1.1527720008,0.2791467945,0.4070871708,,,
20.1894531250,323,-0.6697564071,-1.1793241932,-0.1860266492,0.1013164459,,,
20.1914062500,323,-0.6120444999,-1.1381559336,-0.5785203890,-0.3192745631,,,
20.1933593750,323,-0.5422290274,-1.0279842602,-0.8498745242,-0.7135901442,,,
20.1953125000,323,-0.4620814304,-0.8523793988,-0.9701910477,-0.9489809405,,,
20.1972656250,323,-0.3735525100,-0.6195231286,-0.9327402150,-0.9377821072,,,
20.1992187500,323,-0.2787380281,-0.3416454378,-0.7549605019,-0.6615072054,,,
20.2011718750,323,-0.1798417702,-0.0341787367,-0.4756966417,-0.1760655239,,,
20.2031250000,323,-0.0791367184,0.2853114075,-0.1491061608,0.4034284154,,,
20.2050781250,323,0.0210749857,0.5983444665,0.1638162848,0.9340910701,,,
20.2070312500,323,0.1185025871,0.8868071429,0.4047764435,1.2843370646,,,
20.2089843750,323,0.2109070626,1.1342101619,0.5272941679,1.3698710017,,,
20.2109375000,323,0.2961405585,1.3268320366,0.5039736085,1.1767402132,,,
20.2128906250,323,0.3721842292,1.4546700615,0.3307973813,0.7651307761,,,
20.2148437500,323,0.4371838157,1.5121322307,0.0277757412,0.2528666026,,,
20.2167968750,323,0.4894823393,1.4984218450,-0.3641504621,-0.2168660137,,,
20.2187500000,323,0.5276493389,1.4175879977,-0.7894707555,-0.5147228921,,,
20.2207031250,323,0.5505061395,1.2782384308,-1.1867392552,-0.5605911616,,,
20.2226562500,323,0.5571467092,1.0929347950,-1.4981373487,-0.3454646774,,,
20.2246093750,323,0.5469537397,0.8773124933,-1.6784754342,0.0661889036,,,
20.2265625000,323,0.5196096682,0.6489864943,-1.7022316596,0.5542171176,,,
20.2285156250,323,0.4751024483,0.4263194226,-1.5675313238,0.9758511294,,,
20.2304687500,323,0.4137259673,0.2271378409,-1.2964470974,1.2049891833,,,
20.2324218750,323,0.3360751049,0.0674862468,-0.9315732430,1.1669271356,,,
20.2343750000,323,0.2430355167,-0.0394943213,-0.5294073450,0.8590158167,,,
20.2363281250,323,0.1357683238,-0.0844848663,-0.1515702842,0.3515818786,,,
20.2382812500,323,0.0156899754,-0.0626401414,0.1447681253,-0.2311421381,,,
20.2402343750,323,-0.1155523633,0.0260719617,0.3157667104,-0.7448540001,,,
20.2421875000,323,-0.2561094667,0.1768670166,0.3377111505,-1.0645128055,,,
20.2441406250,323,-0.4039622459,0.3804768953,0.2106741376,-1.1183874885,,,
20.2460937500,323,-0.5569569245,0.6237956227,-0.0415324179,-0.9074932660,,,
20.2480468750,323,-0.7128425765,0.8907932155,-0.3751054883,-0.5050912339,,,
20.2500000000,324,-0.8693103695,1.1636337797,-0.7331153346,-0.0363903999,,,
20.2519531250,324,-1.0240338260,1.4239198970,-1.0544168190,0.3559826627,,,
20.2539062500,324,-1.1747093979,1.6539765230,-1.2832193986,0.5512807381,,,
20.2558593750,324,-1.3190966441,1.8380848630,-1.3778249693,0.4839273545,,,
20.2578125000,324,-1.4550573074,1.9635801813,-1.3171723322,0.1616765386,,,
20.2597656250,324,-1.5805926066,2.0217369836,-1.1041686763,-0.3363379236,,,
20.2617187500,324,-1.6938780914,2.0083798415,-0.7652889039,-0.8811307861,,,
20.2636718750,324,-1.7932954488,1.9241772588,-0.3465049209,-1.3290725083,,,
20.2656250000,324,-1.8774607059,1.7745980781,0.0938213576,-1.5611274783,,,
20.2675781250,324,-1.9452483331,1.5695334635,0.4939746278,-1.5153705332,,,
20.2695312500,324,-1.9958108276,1.3226108070,0.7984452301,-1.2038710553,,,
20.2714843750,324,-2.0285934335,1.0502473966,0.9665220166,-0.7093181201,,,
20.2734375000,324,-2.0433437411,0.7705098253,0.9785809549,-0.1623123476,,,
20.2753906250,324,-2.0401159966,0.5018586667,0.8390902702,0.2944514134,,,
20.2773437500,324,-2.0192700486,0.2618659464,0.5758643382,0.5452938139,,,
20.2792968750,324,-1.9814649474,0.0659948288,0.2356828094,0.5332342473,,,
20.2812500000,324,-1.9276473119,-0.0734733932,-0.1230424234,0.2755642900,,,
20.2832031250,324,-1.8590346652,-0.1482901971,-0.4394100042,-0.1409565522,,,
20.2851562500,324,-1.7770940333,-0.1548092942,-0.6595573565,-0.5839655704,,,
20.2871093750,324,-1.6835161794,-0.0942349611,-0.7450900849,-0.9118807231,,,
20.2890625000,324,-1.5801859265,0.0274680623,-0.6790993922,-1.0128310110,,,
20.2910156250,324,-1.4691490878,0.1999968119,-0.4688300634,-0.8354626093,,,
20.2929687500,324,-1.3525765830,0.4094350144,-0.1445832738,-0.4031764487,,,
20.2949218750,324,-1.2327263698,0.6392301140,0.2449750572,0.1921062838,,,
20.2968750000,324,-1.1119038575,0.8713542617,0.6403697736,0.8149436216,,,
20.2988281250,324,-0.9924214944,1.0875682929,0.9805591805,1.3232873858,,,
20.3007812500,324,-0.8765582381,1.2707005357,1.2124254487,1.6071975083,,,
20.3027343750,324,-0.7665196179,1.4058512566,1.2990346480,1.6187476180,,,
20.3046875000,324,-0.6643990883,1.4814387382,1.2253799417,1.3849276931,,,
20.3066406250,324,-0.5721413508,1.4900140247,1.0007134707,1.0000096425,,,
20.3085937500,324,-0.4915082859,1.4287875047,0.6571037591,0.5994703185,,,
20.3105468750,324,-0.4240480919,1.2998305914,0.2444433532,0.3226210472,,,
20.3125000000,325,-0.3710681710,1.1099384223,-0.1773157271,0.2741879731,,,
20.3144531250,325,-0.3336122376,0.8701631328,-0.5474893769,0.4953750513,,,
